url,店舗名,住所,電話番号,営業時間,定休日,席数
https://sasp.mapion.co.jp/b/doutor/info/01010455/,ドトールコーヒーショップ 新高円寺店,東京都杉並区梅里２‐１‐１７,03-3311-1285,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
78


禁煙席:
54


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/01010462/,ドトールコーヒーショップ 仙台北口店,宮城県仙台市青葉区中央１-８-４０ 井門仙台駅前ビル３Ｆ・４Ｆ,022-213-6645,"平　日:
07:00 - 22:00



土曜日:
08:00 - 22:00



日　祝:
08:00 - 21:00",なし,"総席数:
57


禁煙席:
45


喫煙席:
12"
https://sasp.mapion.co.jp/b/doutor/info/01010464/,ドトールコーヒーショップ 盛岡肴町店,岩手県盛岡市中ノ橋通１‐５‐２２,019-654-1567,"平　日:
07:00 - 20:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
57


禁煙席:
41


喫煙席:
16"
https://sasp.mapion.co.jp/b/doutor/info/01010467/,ドトールコーヒーショップ 新宿２丁目店,東京都新宿区新宿２‐５‐８ 志村ビル１Ｆ,03-5269-8015,"平　日:
07:15 - 21:30



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
79


禁煙席:
44


喫煙席:
35"
https://sasp.mapion.co.jp/b/doutor/info/01010468/,ドトールコーヒーショップ 宇都宮オリオン通り店,栃木県宇都宮市江野町２‐１３,028-636-2208,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
34


禁煙席:
18


喫煙席:
16"
https://sasp.mapion.co.jp/b/doutor/info/01010469/,ドトールコーヒーショップ 町田駅前店,東京都町田市原町田６‐１１‐１０ 第一柿島ビル,042-732-8169,"平　日:
07:00 - 22:00



土曜日:
07:30 - 22:00



日　祝:
07:30 - 21:00",なし,"総席数:
117


禁煙席:
82


喫煙席:
35"
https://sasp.mapion.co.jp/b/doutor/info/01010473/,ドトールコーヒーショップ あきる野とうきゅう店,東京都あきる野市秋川１‐１７‐１,042-550-4444,"平　日:
09:00 - 21:00



土曜日:
09:00 - 21:00



日　祝:
09:00 - 21:00",なし,"総席数:
79


禁煙席:
53


喫煙席:
26"
https://sasp.mapion.co.jp/b/doutor/info/01010476/,ドトールコーヒーショップ 秋葉原和泉橋店,東京都千代田区神田岩本町１ 山上ビル,03-5256-0242,"平　日:
06:50 - 21:30



土曜日:
07:30 - 20:30



日　祝:
08:00 - 19:30",なし,"総席数:
80


禁煙席:
61


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/01010478/,ドトールコーヒーショップ 仙台中央通り大町店,宮城県仙台市青葉区一番町３‐６‐８,022-214-6715,"平　日:
06:45 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
107


禁煙席:
73


喫煙席:
34"
https://sasp.mapion.co.jp/b/doutor/info/01010482/,ドトールコーヒーショップ 西船橋北口店,千葉県船橋市西船４‐２６‐８,047-432-4475,"平　日:
07:00 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
44


禁煙席:
6


喫煙席:
38"
https://sasp.mapion.co.jp/b/doutor/info/01010486/,ドトールコーヒーショップ 福生駅東口店,東京都福生市東町４‐１２,042-552-6911,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:00 - 21:00",なし,"総席数:
54


禁煙席:
35


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/01010494/,ドトールコーヒーショップ 妙蓮寺店,神奈川県横浜市港北区菊名１‐１‐６ 井上ビル１Ｆ,045-421-5007,"平　日:
07:00 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
37


禁煙席:
14


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01010495/,ドトールコーヒーショップ 荻窪北口大通り店,東京都杉並区上荻１‐１６‐１７,03-3391-5778,"平　日:
07:00 - 21:30




備　考:ラストオーダー　21：00


土曜日:
07:00 - 21:30




備　考:ラストオーダー　21：00


日　祝:
07:30 - 21:30




備　考:ラストオーダー　21：00",なし,"総席数:
63


禁煙席:
43


喫煙席:
20"
https://sasp.mapion.co.jp/b/doutor/info/01010503/,ドトールコーヒーショップ 京王府中店,東京都府中市府中町１‐３‐６ 京王府中ショッピングセンター内,042-351-4048,"平　日:
06:45 - 22:00



土曜日:
07:00 - 22:00



日　祝:
07:00 - 22:00",なし,"総席数:
69


禁煙席:
46


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01010506/,ドトールコーヒーショップ 洗足駅前店,東京都目黒区洗足２‐２１‐１,03-5750-1920,"平　日:
07:20 - 21:00




備　考:ラストオーダー　20:30


土曜日:
07:20 - 21:00




備　考:ラストオーダー　20:30


日　祝:
07:50 - 21:00




備　考:ラストオーダー　20:30",なし,"総席数:
61


禁煙席:
44


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/01010509/,ドトールコーヒーショップ 湘南とうきゅう店,神奈川県藤沢市遠藤６９８‐１０,0466-86-0193,"平　日:
08:00 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
89


禁煙席:
47


喫煙席:
42"
https://sasp.mapion.co.jp/b/doutor/info/01010512/,ドトールコーヒーショップ 鶴ヶ峰店,神奈川県横浜市旭区鶴ケ峰２‐２１,045-382-3224,"平　日:
07:00 - 21:30



土曜日:
07:30 - 21:30



日　祝:
08:00 - 21:00",なし,"総席数:
65


禁煙席:
31


喫煙席:
34"
https://sasp.mapion.co.jp/b/doutor/info/01010515/,ドトールコーヒーショップ 中板橋北口店,東京都板橋区中板橋２３‐２,03-3964-6840,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
54


禁煙席:
26


喫煙席:
28"
https://sasp.mapion.co.jp/b/doutor/info/01010516/,ドトールコーヒーショップ 門前仲町２丁目店,東京都江東区門前仲町２‐４‐１２,03-3641-2204,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
83


禁煙席:
60


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01010518/,ドトールコーヒーショップ 鴬谷北口店,東京都台東区根岸１‐９‐９,03-3875-1353,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:00 - 20:00",なし,"総席数:
76


禁煙席:
56


喫煙席:
20"
https://sasp.mapion.co.jp/b/doutor/info/01010520/,ドトールコーヒーショップ 横須賀ショッパーズプラザ店,神奈川県横須賀市本町２‐１‐１２,046-820-1185,"平　日:
08:30 - 21:00



土曜日:
08:30 - 21:00



日　祝:
08:30 - 21:00",なし,"総席数:
54


禁煙席:
36


喫煙席:
18"
https://sasp.mapion.co.jp/b/doutor/info/01010534/,ドトールコーヒーショップ 入谷駅前店,東京都台東区下谷２‐１‐１０,03-3876-3900,"平　日:
07:30 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
81


禁煙席:
59


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/01010536/,ドトールコーヒーショップ 千葉銀座通り店,千葉県千葉市中央区中央３‐４‐１１ 千葉銀座第一ビル１Ｆ,043-222-3152,"平　日:
07:00 - 20:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
104


禁煙席:
70


喫煙席:
34"
https://sasp.mapion.co.jp/b/doutor/info/01010537/,ドトールコーヒーショップ 相鉄星川店,神奈川県横浜市保土ケ谷区星川１‐１‐２,045-335-1774,"平　日:
07:30 - 20:30



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
95


禁煙席:
61


喫煙席:
34"
https://sasp.mapion.co.jp/b/doutor/info/01010538/,ドトールコーヒーショップ 新宿３丁目東店,東京都新宿区新宿３‐１１‐９ 花菱ビル１Ｆ,03-5362-7658,"平　日:
07:15 - 21:30



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
55


禁煙席:
25


喫煙席:
30"
https://sasp.mapion.co.jp/b/doutor/info/01010541/,ドトールコーヒーショップ 中野坂上店,東京都中野区本町２‐４６‐１,03-3372-3725,"平　日:
07:00 - 21:00



土曜日:
07:30 - 19:30



日　祝:
08:00 - 19:30",なし,"総席数:
65


禁煙席:
28


喫煙席:
37"
https://sasp.mapion.co.jp/b/doutor/info/01010542/,ドトールコーヒーショップ 西新橋３丁目店,東京都港区西新橋３‐８‐１ 第二鈴丸ビル１Ｆ,03-3433-1043,"平　日:
07:00 - 19:30



土曜日:
-



日　祝:
-",日曜、祝日、土曜,"総席数:
17


禁煙席:
2


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/01010543/,ドトールコーヒーショップ 金沢文庫店,神奈川県横浜市金沢区谷津町３６７,045-789-0846,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
57


禁煙席:
27


喫煙席:
30"
https://sasp.mapion.co.jp/b/doutor/info/01010547/,ドトールコーヒーショップ 上大岡ウイング店,神奈川県横浜市港南区上大岡西１‐６‐１ ウイング上大岡２Ｆ,045-848-7927,"平　日:
07:30 - 22:00



土曜日:
09:00 - 22:00



日　祝:
09:00 - 22:00",なし,"総席数:
61


禁煙席:
28


喫煙席:
33"
https://sasp.mapion.co.jp/b/doutor/info/01010550/,ドトールコーヒーショップ 市ヶ谷プラザ店,東京都千代田区九段北４‐２‐１５,03-3237-9531,"平　日:
07:00 - 21:00



土曜日:
08:00 - 18:00



日　祝:
-",日曜、祝日,"総席数:
54


禁煙席:
25


喫煙席:
29"
https://sasp.mapion.co.jp/b/doutor/info/01010558/,ドトールコーヒーショップ 横浜東口店,神奈川県横浜市西区高島２‐１４‐１４,045-453-6001,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
89


禁煙席:
71


喫煙席:
18"
https://sasp.mapion.co.jp/b/doutor/info/01010568/,ドトールコーヒーショップ 錦糸町楽天地ビル地下店,東京都墨田区江東橋４‐２７‐１４,03-5600-8895,"平　日:
07:00 - 22:00



土曜日:
07:00 - 22:00



日　祝:
08:00 - 22:00",なし,"総席数:
82


禁煙席:
39


喫煙席:
43"
https://sasp.mapion.co.jp/b/doutor/info/01010571/,ドトールコーヒーショップ グリナード永山店,東京都多摩市永山１‐４ グリナード永山１０２,042-339-6668,"平　日:
07:00 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
55


禁煙席:
32


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01010573/,ドトールコーヒーショップ 沖縄牧志店,沖縄県那覇市牧志２‐４‐１５,098-860-3447,"平　日:
07:30 - 22:00



土曜日:
07:30 - 22:00



日　祝:
07:30 - 22:00",なし,"総席数:
50


禁煙席:
28


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/01010589/,ドトールコーヒーショップ 御嶽山店,東京都大田区北嶺町３２‐１３,03-3729-8539,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
33


禁煙席:
25


喫煙席:
8"
https://sasp.mapion.co.jp/b/doutor/info/01010591/,ドトールコーヒーショップ 町田幸町通り店,東京都町田市原町田６‐２１‐２８,042-732-8790,"平　日:
07:30 - 21:00



土曜日:
08:00 - 22:00



日　祝:
08:00 - 21:00",なし,"総席数:
139


禁煙席:
103


喫煙席:
36"
https://sasp.mapion.co.jp/b/doutor/info/01010597/,ドトールコーヒーショップ 秦野北口店,神奈川県秦野市大秦町１‐１０,0463-85-3001,"平　日:
07:00 - 20:30



土曜日:
07:00 - 20:30



日　祝:
07:00 - 19:00",なし,"総席数:
43


禁煙席:
18


喫煙席:
25"
https://sasp.mapion.co.jp/b/doutor/info/01010599/,ドトールコーヒーショップ 喜多見店,東京都世田谷区喜多見８‐１８‐１１,03-3417-7707,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:00 - 21:00",なし,"総席数:
56


禁煙席:
48


喫煙席:
8"
https://sasp.mapion.co.jp/b/doutor/info/01010601/,ドトールコーヒーショップ 柏高島屋ステーションモール店,千葉県柏市末広町８‐１８,04-7148-2319,"平　日:
07:00 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
60


禁煙席:
31


喫煙席:
29"
https://sasp.mapion.co.jp/b/doutor/info/01010607/,ドトールコーヒーショップ 錦糸町北口店,東京都墨田区錦糸３‐２‐１ アルカイースト１Ｆ,03-5608-0026,"平　日:
07:00 - 21:30



土曜日:
07:00 - 21:30



日　祝:
08:00 - 21:00",なし,"総席数:
46


禁煙席:
23


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01010611/,ドトールコーヒーショップ 高尾駅前店,東京都八王子市初沢町１２３１‐１６ 京王クラウン街高尾,042-662-6273,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
80


禁煙席:
45


喫煙席:
35"
https://sasp.mapion.co.jp/b/doutor/info/01010616/,ドトールコーヒーショップ 静岡呉服町店,静岡県静岡市葵区呉服町２‐５‐２１,054-652-0206,"平　日:
07:00 - 20:00




備　考:金曜日のみ7：00～21：00の営業時間と致します。


土曜日:
08:00 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
105


禁煙席:
83


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/01010623/,ドトールコーヒーショップ 伊達店,北海道伊達市梅本町３９‐３０,0142-21-2626,"平　日:
09:00 - 19:00



土曜日:
09:00 - 19:00



日　祝:
09:00 - 19:00",なし,"総席数:
50


禁煙席:
24


喫煙席:
26"
https://sasp.mapion.co.jp/b/doutor/info/01010625/,ドトールコーヒーショップ 神田東口店,東京都千代田区鍛冶町２‐７‐３ 国際ビル,03-3258-9578,"平　日:
07:15 - 20:00



土曜日:
07:30 - 17:00



日　祝:
-",日曜、祝日,"総席数:
37


禁煙席:

-

喫煙席:
37"
https://sasp.mapion.co.jp/b/doutor/info/01010627/,ドトールコーヒーショップ 本郷台店,神奈川県横浜市栄区小菅ケ谷１‐４‐６,045-890-1831,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:00 - 21:00",なし,"総席数:
80


禁煙席:
70


喫煙席:
10"
https://sasp.mapion.co.jp/b/doutor/info/01010628/,ドトールコーヒーショップ 北浦和東口店,埼玉県さいたま市浦和区北浦和３‐８‐１５,048-827-0065,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
46


禁煙席:
9


喫煙席:
37"
https://sasp.mapion.co.jp/b/doutor/info/01010629/,ドトールコーヒーショップ 三和子供の国店,神奈川県横浜市青葉区奈良１‐２‐１,045-960-1488,"平　日:
10:00 - 20:00



土曜日:
10:00 - 20:00



日　祝:
10:00 - 20:00",なし,"総席数:

-

禁煙席:

-

喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01010630/,ドトールコーヒーショップ みぞのくちノクティ店,神奈川県川崎市高津区溝口１‐４‐１,044-850-0320,"平　日:
10:30 - 22:00



土曜日:
10:30 - 22:00



日　祝:
10:30 - 22:00",なし,"総席数:

-

禁煙席:

-

喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01010634/,ドトールコーヒーショップ 北浦和西口店,埼玉県さいたま市浦和区北浦和４‐１‐１４ 群青ビル１Ｆ,048-827-0227,"平　日:
07:00 - 21:00



土曜日:
07:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
44


禁煙席:
20


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/01010635/,ドトールコーヒーショップ 鷺沼店,神奈川県川崎市宮前区鷺沼３‐１‐１,044-855-5959,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:00 - 21:00",なし,"総席数:
86


禁煙席:
35


喫煙席:
51"
https://sasp.mapion.co.jp/b/doutor/info/01010636/,ドトールコーヒーショップ 本川越ペペ店,埼玉県川越市新富町１‐２２,049-228-2868,"平　日:
07:00 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
47


禁煙席:
26


喫煙席:
21"
https://sasp.mapion.co.jp/b/doutor/info/01010638/,ドトールコーヒーショップ 郡山中央通り店,福島県郡山市中町１１‐１ 関川本店中町ビル,024-936-4355,"平　日:
07:15 - 20:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 19:00",なし,"総席数:
79


禁煙席:
38


喫煙席:
41"
https://sasp.mapion.co.jp/b/doutor/info/01010641/,ドトールコーヒーショップ 東武北千住駅店,東京都足立区千住旭町４２,03-5813-7631,"平　日:
06:30 - 21:30



土曜日:
06:30 - 21:30



日　祝:
06:30 - 21:30",なし,"総席数:
54


禁煙席:
30


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/01010644/,ドトールコーヒーショップ 新大手町ビル店,東京都千代田区大手町２‐２‐１,03-5204-2213,"平　日:
07:00 - 21:00



土曜日:
08:00 - 14:30



日　祝:
-",日曜、祝日,"総席数:
104


禁煙席:
68


喫煙席:
36"
https://sasp.mapion.co.jp/b/doutor/info/01010648/,ドトールコーヒーショップ 五所川原エルム店,青森県五所川原市大字唐笠柳字藤巻５１７-１ エルムの街ショッピングセンター１Ｆ,0173-33-6251,"平　日:
09:00 - 22:00



土曜日:
09:00 - 22:00



日　祝:
09:00 - 22:00",なし,"総席数:
67


禁煙席:
48


喫煙席:
19"
